日期,收盘,开盘,高,低,交易量,涨跌幅
2022年6月1日,"1,919.52","1,908.38","1,923.91","1,904.15",26.35M,0.92%
2022年5月31日,"1,901.96","1,902.22","1,914.63","1,890.81",60.10M,-0.27%
2022年5月30日,"1,907.09","1,930.81","1,936.26","1,901.98",17.89M,-0.79%
2022年5月29日,"1,922.27","1,919.29","1,923.45","1,908.89",15.99M,2.23%
2022年5月26日,"1,880.28","1,826.51","1,883.15","1,825.71",50.00M,2.39%
2022年5月25日,"1,836.31","1,870.87","1,876.54","1,832.61",32.57M,-1.30%
2022年5月24日,"1,860.57","1,889.00","1,891.69","1,860.57",31.99M,-2.23%
2022年5月23日,"1,903.06","1,909.08","1,916.71","1,889.10",39.39M,0.73%
2022年5月22日,"1,889.34","1,879.76","1,893.93","1,871.35",12.06M,0.72%
2022年5月19日,"1,875.88","1,889.81","1,889.81","1,871.94",43.37M,-2.26%
2022年5月18日,"1,919.28","1,932.76","1,942.35","1,913.41",25.71M,-0.43%
2022年5月17日,"1,927.55","1,915.02","1,934.48","1,911.88",30.39M,1.21%
2022年5月16日,"1,904.43","1,883.15","1,904.43","1,873.93",31.59M,0.65%
2022年5月15日,"1,892.07","1,907.06","1,911.29","1,887.97",10.65M,0.95%
2022年5月12日,"1,874.25","1,863.68","1,874.25","1,852.11",37.46M,-1.11%
2022年5月11日,"1,895.23","1,881.22","1,912.57","1,870.07",35.74M,1.12%
2022年5月10日,"1,874.22","1,864.13","1,882.07","1,846.09",34.07M,0.91%
2022年5月9日,"1,857.27","1,872.32","1,886.67","1,824.07",89.21M,-1.27%
2022年5月8日,"1,881.19","1,892.87","1,897.41","1,872.64",24.27M,-2.86%
2022年5月3日,"1,936.56","1,915.48","1,938.98","1,911.92",42.71M,-0.27%
2022年5月2日,"1,941.71","1,991.86","1,996.17","1,927.13",41.35M,-2.22%
2022年5月1日,"1,985.71","1,997.21","1,998.02","1,985.71",10.22M,-1.54%
2022年4月28日,"2,016.87","2,014.74","2,028.65","2,013.51",51.62M,1.15%
2022年4月27日,"1,994.03","1,991.77","2,004.75","1,988.65",22.97M,-0.54%
2022年4月26日,"2,004.95","2,021.71","2,023.02","2,004.95",29.03M,-0.08%
2022年4月25日,"2,006.48","2,010.01","2,019.92","2,005.22",34.15M,-0.76%
2022年4月24日,"2,021.81","2,010.39","2,023.27","2,005.81",11.75M,-1.65%
2022年4月20日,"2,055.66","2,046.00","2,059.12","2,046.00",20.02M,0.20%
2022年4月19日,"2,051.48","2,049.88","2,061.05","2,048.49",12.53M,0.22%
2022年4月18日,"2,046.88","2,039.50","2,049.74","2,037.45",6.71M,0.15%
2022年4月17日,"2,043.76","2,036.88","2,043.76","2,035.96",3.93M,0.20%
2022年4月14日,"2,039.69","2,030.98","2,040.53","2,030.98",25.89M,0.66%
2022年4月13日,"2,026.33","2,022.54","2,033.64","2,017.19",24.13M,0.13%
2022年4月12日,"2,023.75","2,019.90","2,035.82","2,007.97",26.54M,0.01%
2022年4月11日,"2,023.60","2,026.11","2,028.02","2,015.27",29.51M,-0.50%
2022年4月10日,"2,033.77","2,038.38","2,040.69","2,028.42",9.49M,-0.04%
2022年4月7日,"2,034.51","2,026.90","2,039.99","2,026.90",52.14M,0.31%
2022年4月6日,"2,028.28","2,048.03","2,052.73","2,023.92",35.15M,-1.50%
2022年4月5日,"2,059.11","2,049.05","2,066.95","2,049.05",31.54M,0.76%
2022年4月4日,"2,043.65","2,033.26","2,043.65","2,025.42",32.65M,0.65%
2022年4月3日,"2,030.36","2,027.00","2,031.96","2,026.04",10.87M,0.45%
2022年3月31日,"2,021.28","2,034.65","2,040.76","2,021.28",31.34M,-1.04%
2022年3月30日,"2,042.44","2,036.40","2,042.57","2,022.20",33.33M,0.30%
2022年3月29日,"2,036.25","2,038.35","2,044.44","2,032.89",43.10M,0.30%
2022年3月28日,"2,030.08","2,023.01","2,034.62","2,021.56",38.19M,-0.25%
2022年3月27日,"2,035.17","2,046.67","2,049.56","2,032.51",13.76M,-0.06%
2022年3月24日,"2,036.49","2,038.62","2,041.06","2,028.77",67.67M,0.44%
2022年3月23日,"2,027.57","2,024.46","2,027.57","2,012.04",28.49M,0.24%
2022年3月22日,"2,022.65","2,009.21","2,023.75","2,004.79",29.17M,0.83%
2022年3月21日,"2,005.91","2,004.54","2,007.46","1,993.53",29.09M,-0.07%
2022年3月20日,"2,007.23","2,010.44","2,013.20","1,999.52",14.72M,2.35%
2022年3月16日,"1,961.07","1,950.06","1,969.26","1,948.30",52.13M,1.61%
2022年3月15日,"1,930.00","1,894.77","1,930.33","1,891.35",31.91M,0.90%
2022年3月14日,"1,912.78","1,909.74","1,921.74","1,904.38",24.62M,0.61%
2022年3月13日,"1,901.26","1,917.37","1,919.17","1,899.71",12.58M,-1.51%
2022年3月10日,"1,930.40","1,952.53","1,956.88","1,920.49",43.43M,-0.95%
2022年3月9日,"1,948.91","1,930.47","1,948.91","1,920.65",48.96M,1.74%
2022年3月8日,"1,915.64","1,909.91","1,934.14","1,905.69",46.36M,-1.05%
2022年3月7日,"1,935.95","1,920.76","1,946.46","1,902.82",37.10M,-0.46%
2022年3月6日,"1,944.87","1,937.96","1,949.54","1,932.93",9.95M,0.07%
2022年3月3日,"1,943.51","1,965.76","1,969.91","1,943.51",36.41M,-0.75%
2022年3月2日,"1,958.29","1,938.62","1,967.25","1,937.62",23.30M,0.26%
2022年3月1日,"1,953.28","1,963.06","1,969.11","1,943.26",31.00M,-1.00%
2022年2月28日,"1,973.02","1,953.11","1,973.02","1,940.77",35.23M,0.60%
2022年2月27日,"1,961.19","1,977.20","1,978.78","1,951.79",14.58M,1.75%
2022年2月24日,"1,927.41","1,932.48","1,944.30","1,905.04",57.44M,-2.91%
2022年2月23日,"1,985.17","1,986.65","1,995.30","1,983.12",25.21M,0.33%
2022年2月22日,"1,978.71","1,949.31","1,979.42","1,942.77",23.01M,0.29%
2022年2月21日,"1,972.89","1,988.13","1,996.23","1,959.93",19.15M,0.52%
2022年2月20日,"1,962.73","1,934.49","1,966.43","1,933.22",10.89M,-0.86%
2022年2月17日,"1,979.84","2,004.15","2,007.55","1,975.83",31.17M,-0.59%
2022年2月16日,"1,991.63","1,986.91","2,001.89","1,985.92",24.05M,0.72%
2022年2月15日,"1,977.32","1,944.71","1,999.32","1,939.92",27.57M,1.35%
2022年2月14日,"1,950.98","1,927.87","1,958.17","1,903.55",29.12M,1.27%
2022年2月13日,"1,926.48","1,937.57","1,941.12","1,921.50",16.56M,-3.03%
2022年2月10日,"1,986.66","1,997.07","1,998.54","1,968.43",24.47M,0.00%
2022年2月9日,"1,986.67","1,957.42","1,990.35","1,956.31",30.27M,2.44%
2022年2月8日,"1,939.39","1,929.85","1,953.23","1,929.79",26.28M,0.38%
2022年2月7日,"1,932.12","1,931.18","1,934.11","1,916.62",26.36M,0.22%
2022年2月6日,"1,927.84","1,936.39","1,939.57","1,925.03",16.96M,-0.14%
2022年2月3日,"1,930.53","1,925.96","1,937.36","1,922.47",71.47M,-0.27%
2022年2月2日,"1,935.85","1,936.13","1,948.78","1,932.15",34.41M,1.05%
2022年2月1日,"1,915.79","1,934.92","1,941.69","1,910.38",31.09M,-0.07%
2022年1月31日,"1,917.18","1,924.22","1,928.09","1,889.08",42.41M,-0.08%
2022年1月30日,"1,918.66","1,932.50","1,938.95","1,913.53",12.53M,0.08%
2022年1月27日,"1,917.22","1,889.14","1,925.63","1,889.14",84.49M,-1.03%
2022年1月26日,"1,937.13","1,907.65","1,939.86","1,907.65",33.32M,2.23%
2022年1月25日,"1,894.91","1,899.49","1,922.12","1,885.15",37.29M,0.33%
2022年1月24日,"1,888.73","1,961.45","1,970.99","1,886.89",42.84M,-3.54%
2022年1月23日,"1,958.05","1,956.85","1,968.42","1,954.32",21.32M,-3.04%
2022年1月20日,"2,019.39","2,010.82","2,022.44","2,002.45",37.95M,0.22%
2022年1月19日,"2,015.01","2,004.03","2,040.76","2,000.99",35.30M,-0.65%
2022年1月18日,"2,028.18","2,048.15","2,049.13","2,018.49",35.26M,-1.31%
2022年1月17日,"2,055.11","2,054.39","2,062.38","2,047.22",23.16M,-0.04%
2022年1月16日,"2,055.90","2,068.80","2,070.57","2,047.84",10.67M,-0.73%
2022年1月13日,"2,071.10","2,052.70","2,080.12","2,048.40",41.67M,0.76%
2022年1月12日,"2,055.55","2,035.20","2,056.60","2,033.47",37.58M,1.65%
2022年1月11日,"2,022.16","1,999.14","2,022.16","1,997.84",26.61M,1.90%
2022年1月10日,"1,984.44","1,991.78","1,996.13","1,980.92",23.20M,-0.21%
2022年1月9日,"1,988.65","2,003.74","2,013.73","1,985.51",10.92M,-0.74%
2022年1月6日,"2,003.52","1,993.32","2,013.04","1,988.85",48.33M,-0.63%
2022年1月5日,"2,016.23","1,998.68","2,016.23","1,992.57",26.76M,0.69%
2022年1月4日,"2,002.43","1,996.28","2,007.71","1,992.91",25.45M,0.40%
2022年1月3日,"1,994.41","1,994.81","2,003.02","1,983.71",36.29M,0.33%
2022年1月2日,"1,987.86","1,972.47","1,989.84","1,971.56",12.53M,0.50%
2021年12月30日,"1,978.06","1,963.02","1,980.32","1,963.02",42.35M,0.13%
2021年12月29日,"1,975.42","1,991.42","1,995.26","1,972.57",24.26M,-0.55%
2021年12月28日,"1,986.37","1,972.91","1,995.95","1,972.60",35.62M,1.10%
2021年12月27日,"1,964.82","1,959.98","1,964.82","1,954.43",20.14M,0.23%
2021年12月26日,"1,960.30","1,950.71","1,967.10","1,950.06",13.83M,0.56%
2021年12月23日,"1,949.34","1,934.76","1,955.45","1,930.76",29.08M,1.42%
2021年12月22日,"1,922.03","1,906.26","1,922.03","1,903.90",28.39M,1.31%
2021年12月21日,"1,897.20","1,888.02","1,897.55","1,884.04",25.88M,1.31%
2021年12月20日,"1,872.70","1,872.58","1,878.27","1,856.13",30.80M,-1.43%
2021年12月19日,"1,899.79","1,903.04","1,904.28","1,895.45",12.82M,-0.59%
2021年12月16日,"1,911.14","1,915.30","1,917.94","1,907.55",34.73M,1.25%
2021年12月15日,"1,887.48","1,886.97","1,895.39","1,881.40",24.17M,0.07%
2021年12月14日,"1,886.15","1,890.73","1,892.01","1,866.42",22.37M,-0.15%
2021年12月13日,"1,888.90","1,902.01","1,909.30","1,888.90",22.38M,-0.71%
2021年12月12日,"1,902.42","1,909.44","1,911.44","1,901.64",7.30M,-0.20%
2021年12月9日,"1,906.21","1,918.94","1,918.94","1,903.93",27.16M,-0.11%
2021年12月8日,"1,908.22","1,911.71","1,917.67","1,903.56",28.99M,-0.27%
2021年12月7日,"1,913.41","1,894.35","1,913.50","1,894.13",27.05M,1.55%
2021年12月6日,"1,884.16","1,869.81","1,885.51","1,867.69",26.03M,0.97%
2021年12月5日,"1,866.10","1,858.33","1,869.04","1,855.59",6.52M,-0.20%
2021年12月2日,"1,869.86","1,877.90","1,883.78","1,857.96",36.14M,-1.04%
2021年12月1日,"1,889.60","1,870.12","1,890.58","1,868.90",23.93M,1.38%
2021年11月30日,"1,863.85","1,864.43","1,870.92","1,860.74",45.57M,-0.76%
2021年11月29日,"1,878.08","1,880.20","1,882.07","1,868.97",18.64M,0.52%
2021年11月28日,"1,868.41","1,850.73","1,870.56","1,834.81",23.84M,-1.48%
2021年11月25日,"1,896.57","1,892.37","1,897.01","1,890.05",33.03M,0.59%
2021年11月24日,"1,885.36","1,891.52","1,898.81","1,879.69",19.01M,-0.36%
2021年11月23日,"1,892.10","1,897.05","1,898.85","1,879.81",24.47M,-0.76%
2021年11月22日,"1,906.61","1,896.05","1,906.61","1,894.16",29.46M,0.72%
2021年11月21日,"1,892.90","1,894.82","1,895.99","1,888.26",8.22M,-0.44%
2021年11月18日,"1,901.32","1,903.96","1,909.58","1,897.67",27.33M,0.33%
2021年11月17日,"1,895.16","1,902.77","1,905.12","1,891.09",26.08M,-0.19%
2021年11月16日,"1,898.76","1,905.71","1,908.04","1,895.66",33.17M,-0.21%
2021年11月15日,"1,902.80","1,901.51","1,908.63","1,900.26",19.33M,-0.03%
2021年11月14日,"1,903.32","1,899.25","1,904.17","1,896.58",8.94M,0.74%
2021年11月11日,"1,889.38","1,871.13","1,889.66","1,863.23",22.26M,0.75%
2021年11月10日,"1,875.37","1,892.58","1,895.32","1,870.53",18.60M,-0.72%
2021年11月9日,"1,889.01","1,894.68","1,900.12","1,886.54",16.55M,-0.16%
2021年11月8日,"1,892.09","1,889.52","1,892.09","1,882.74",17.47M,0.02%
2021年11月7日,"1,891.74","1,887.38","1,896.60","1,887.38",9.08M,0.24%
2021年11月4日,"1,887.24","1,886.72","1,895.62","1,883.90",34.79M,0.34%
2021年11月3日,"1,880.92","1,877.59","1,885.36","1,872.57",17.03M,0.32%
2021年11月2日,"1,874.86","1,865.05","1,878.74","1,863.72",27.18M,0.73%
2021年11月1日,"1,861.31","1,851.39","1,863.66","1,851.39",23.15M,0.61%
2021年10月31日,"1,850.11","1,851.90","1,857.66","1,845.96",10.53M,0.03%
2021年10月28日,"1,849.50","1,855.75","1,858.88","1,846.53",30.98M,-0.69%
2021年10月27日,"1,862.34","1,867.92","1,869.98","1,861.78",25.96M,-0.50%
2021年10月26日,"1,871.67","1,873.46","1,879.60","1,865.93",29.53M,0.14%
2021年10月25日,"1,868.97","1,863.28","1,873.04","1,860.72",34.38M,0.48%
2021年10月24日,"1,860.12","1,861.61","1,870.08","1,859.52",7.78M,-0.04%
2021年10月21日,"1,860.81","1,854.69","1,861.97","1,848.03",27.87M,0.49%
2021年10月20日,"1,851.76","1,845.80","1,851.76","1,843.18",15.51M,0.44%
2021年10月19日,"1,843.60","1,848.05","1,848.34","1,841.13",15.98M,0.08%
2021年10月18日,"1,842.18","1,844.59","1,844.59","1,835.41",19.75M,-0.27%
2021年10月17日,"1,847.26","1,850.69","1,857.59","1,845.39",10.20M,-0.04%
2021年10月14日,"1,848.07","1,844.91","1,848.78","1,837.77",25.28M,0.92%
2021年10月13日,"1,831.15","1,822.35","1,837.68","1,820.32",29.09M,0.38%
2021年10月12日,"1,824.25","1,805.58","1,827.70","1,803.24",23.55M,0.54%
2021年10月11日,"1,814.41","1,799.67","1,815.63","1,797.69",24.26M,0.72%
2021年10月10日,"1,801.51","1,797.92","1,802.06","1,795.42",7.28M,-0.10%
2021年10月7日,"1,803.34","1,794.55","1,805.46","1,794.55",36.92M,1.08%
2021年10月6日,"1,784.16","1,794.10","1,795.95","1,776.59",28.84M,-0.87%
2021年10月5日,"1,799.79","1,786.80","1,800.54","1,786.50",19.41M,0.47%
2021年10月4日,"1,791.33","1,801.80","1,802.79","1,791.33",23.97M,-0.85%
2021年10月3日,"1,806.69","1,806.39","1,809.10","1,803.91",9.05M,0.25%
2021年9月30日,"1,802.26","1,803.01","1,806.24","1,795.51",35.01M,0.46%
2021年9月29日,"1,793.99","1,787.23","1,799.51","1,785.43",29.32M,-0.24%
2021年9月26日,"1,798.29","1,808.11","1,809.24","1,797.27",9.95M,-0.35%
2021年9月23日,"1,804.59","1,799.63","1,807.51","1,796.11",32.81M,0.67%
2021年9月22日,"1,792.55","1,792.68","1,800.42","1,790.73",23.28M,-0.78%
2021年9月19日,"1,806.61","1,802.51","1,813.54","1,802.15",17.21M,-0.30%
2021年9月14日,"1,812.02","1,799.67","1,815.59","1,794.61",33.72M,0.48%
2021年9月13日,"1,803.34","1,803.58","1,821.45","1,800.98",27.67M,0.51%
2021年9月12日,"1,794.21","1,788.13","1,800.62","1,785.16",13.28M,-0.34%
2021年9月9日,"1,800.42","1,763.23","1,807.22","1,759.89",37.02M,1.56%
2021年9月5日,"1,772.73","1,769.56","1,773.35","1,764.58",10.77M,0.33%
2021年9月2日,"1,766.83","1,768.24","1,770.34","1,762.89",24.77M,-0.08%
2021年9月1日,"1,768.22","1,762.02","1,770.86","1,759.41",14.53M,0.60%
2021年8月31日,"1,757.71","1,768.50","1,771.00","1,752.50",24.06M,-0.56%
2021年8月30日,"1,767.65","1,769.22","1,770.03","1,760.68",13.38M,0.01%
2021年8月29日,"1,767.42","1,766.34","1,771.70","1,764.85",5.71M,0.39%
2021年8月26日,"1,760.64","1,771.50","1,771.50","1,757.81",53.90M,-0.38%
2021年8月25日,"1,767.34","1,749.33","1,767.34","1,746.03",19.10M,0.85%
2021年8月24日,"1,752.50","1,750.93","1,753.01","1,743.44",21.50M,0.44%
2021年8月23日,"1,744.83","1,736.61","1,744.83","1,732.83",22.42M,0.71%
2021年8月22日,"1,732.55","1,737.69","1,744.30","1,728.61",11.29M,0.43%
2021年8月19日,"1,725.18","1,708.77","1,725.18","1,701.55",24.61M,0.20%
2021年8月18日,"1,721.78","1,702.25","1,721.78","1,702.14",19.76M,1.24%
2021年8月17日,"1,700.69","1,699.55","1,701.42","1,694.51",18.29M,-0.14%
2021年8月16日,"1,703.00","1,709.27","1,711.87","1,700.94",31.33M,-0.68%
2021年8月15日,"1,714.72","1,707.89","1,717.14","1,705.67",10.75M,0.24%
2021年8月12日,"1,710.67","1,703.97","1,712.74","1,697.05",53.55M,0.69%
2021年8月11日,"1,698.92","1,700.93","1,703.63","1,689.04",18.70M,-0.18%
2021年8月10日,"1,701.92","1,681.88","1,701.92","1,680.83",18.97M,1.07%
2021年8月9日,"1,683.88","1,686.47","1,687.71","1,680.06",18.86M,-0.40%
2021年8月8日,"1,690.56","1,693.12","1,694.58","1,687.89",8.43M,0.04%
2021年8月5日,"1,689.87","1,686.96","1,695.18","1,686.58",58.55M,-0.23%
2021年8月4日,"1,693.82","1,698.58","1,702.11","1,687.68",14.85M,-0.10%
2021年8月3日,"1,695.54","1,710.38","1,711.30","1,688.82",17.63M,-1.06%
2021年8月2日,"1,713.68","1,705.83","1,714.25","1,705.83",25.79M,1.32%
2021年8月1日,"1,691.35","1,685.58","1,692.83","1,684.65",7.78M,-0.02%
2021年7月29日,"1,691.73","1,696.51","1,696.51","1,688.42",49.87M,0.26%
2021年7月28日,"1,687.29","1,667.21","1,687.29","1,665.31",22.95M,1.45%
2021年7月27日,"1,663.18","1,663.46","1,672.74","1,660.38",38.97M,-0.45%
2021年7月26日,"1,670.62","1,666.29","1,672.66","1,657.99",17.25M,-0.23%
2021年7月25日,"1,674.39","1,668.69","1,677.57","1,668.11",6.80M,0.82%
2021年7月22日,"1,660.75","1,634.44","1,669.81","1,634.44",25.57M,-0.12%
2021年7月21日,"1,662.67","1,644.70","1,663.29","1,643.04",24.46M,1.54%
2021年7月20日,"1,637.53","1,625.32","1,637.53","1,621.39",31.11M,1.50%
2021年7月19日,"1,613.29","1,643.98","1,643.98","1,613.29",35.22M,-2.69%
2021年7月15日,"1,657.92","1,663.12","1,663.34","1,647.64",25.99M,-0.85%
2021年7月14日,"1,672.19","1,670.42","1,676.23","1,668.89",18.28M,-0.21%
2021年7月13日,"1,675.65","1,679.42","1,681.40","1,671.04",16.61M,-0.27%
2021年7月12日,"1,680.19","1,681.52","1,683.31","1,676.54",17.60M,-0.16%
2021年7月11日,"1,682.88","1,677.76","1,683.69","1,676.84",7.54M,1.50%
2021年7月8日,"1,658.09","1,688.88","1,688.88","1,652.34",25.24M,-1.95%
2021年7月7日,"1,691.00","1,682.06","1,692.13","1,682.06",33.78M,0.54%
2021年7月6日,"1,681.94","1,686.12","1,688.08","1,681.23",16.46M,-0.34%
2021年7月5日,"1,687.70","1,687.95","1,689.71","1,684.16",13.04M,-0.08%
2021年7月4日,"1,689.03","1,690.13","1,693.82","1,688.25",5.89M,0.07%
2021年7月1日,"1,687.84","1,685.48","1,690.16","1,683.10",61.14M,0.29%
2021年6月30日,"1,682.94","1,686.59","1,689.98","1,682.94",29.12M,-0.30%
2021年6月29日,"1,687.99","1,689.90","1,694.39","1,685.07",25.49M,-0.13%
2021年6月28日,"1,690.12","1,688.75","1,692.32","1,683.57",27.14M,0.12%
2021年6月27日,"1,688.10","1,692.18","1,694.06","1,685.69",9.25M,0.06%
2021年6月24日,"1,687.01","1,687.25","1,692.30","1,685.40",59.41M,-0.15%
2021年6月23日,"1,689.46","1,689.96","1,689.97","1,680.97",26.19M,0.24%
2021年6月22日,"1,685.37","1,687.29","1,688.05","1,681.34",23.65M,0.27%
2021年6月21日,"1,680.81","1,669.53","1,682.67","1,664.61",32.13M,0.46%
2021年6月20日,"1,673.12","1,677.50","1,678.21","1,669.64",14.73M,-0.97%
2021年6月17日,"1,689.50","1,695.23","1,696.62","1,687.10",39.49M,-0.86%
2021年6月16日,"1,704.12","1,701.52","1,704.12","1,695.96",24.39M,0.14%
2021年6月15日,"1,701.71","1,707.47","1,709.49","1,699.29",39.13M,-0.32%
2021年6月14日,"1,707.22","1,707.82","1,712.77","1,704.92",20.06M,0.02%
2021年6月13日,"1,706.81","1,705.26","1,708.75","1,702.39",8.30M,0.79%
2021年6月10日,"1,693.51","1,682.25","1,694.63","1,679.23",36.72M,0.31%
2021年6月9日,"1,688.31","1,692.41","1,693.84","1,685.53",20.59M,0.03%
2021年6月8日,"1,687.87","1,691.73","1,695.15","1,686.61",25.20M,-0.15%
2021年6月7日,"1,690.49","1,685.81","1,691.87","1,684.62",23.51M,0.27%
2021年6月6日,"1,685.92","1,689.79","1,694.18","1,684.96",10.55M,-0.05%
2021年6月3日,"1,686.73","1,696.21","1,697.97","1,679.27",59.47M,-0.64%
2021年6月2日,"1,697.64","1,687.64","1,698.07","1,685.06",29.22M,0.59%
2021年6月1日,"1,687.65","1,700.56","1,703.13","1,687.65",20.94M,-0.56%
2021年5月31日,"1,697.17","1,707.54","1,708.68","1,694.22",23.45M,-0.70%
2021年5月30日,"1,709.09","1,708.25","1,711.28","1,704.91",11.85M,0.13%
2021年5月27日,"1,706.90","1,712.88","1,712.88","1,699.74",59.19M,0.21%
2021年5月26日,"1,703.32","1,695.50","1,703.32","1,688.02",25.83M,0.64%
2021年5月25日,"1,692.56","1,699.56","1,700.24","1,690.50",32.51M,-0.12%
2021年5月24日,"1,694.58","1,693.94","1,698.42","1,685.74",29.66M,0.14%
2021年5月23日,"1,692.14","1,687.58","1,694.51","1,687.58",10.36M,0.84%
2021年5月20日,"1,678.10","1,671.88","1,678.10","1,663.71",29.31M,1.65%
2021年5月19日,"1,650.90","1,652.59","1,660.17","1,642.82",21.25M,-0.57%
2021年5月18日,"1,660.40","1,655.56","1,663.81","1,653.92",27.32M,1.21%
2021年5月13日,"1,640.62","1,620.09","1,642.49","1,604.84",28.73M,1.07%
2021年5月12日,"1,623.19","1,610.84","1,627.75","1,607.94",25.70M,-0.02%
2021年5月11日,"1,623.56","1,633.46","1,633.84","1,592.49",34.03M,-1.56%
2021年5月10日,"1,649.30","1,651.57","1,658.34","1,646.26",24.64M,-0.46%
2021年5月9日,"1,656.95","1,660.20","1,661.94","1,655.47",8.51M,0.50%
2021年5月6日,"1,648.70","1,659.45","1,660.04","1,648.70",43.27M,-0.12%
2021年5月5日,"1,650.70","1,644.26","1,655.80","1,644.10",19.64M,0.52%
2021年5月4日,"1,642.23","1,652.01","1,656.58","1,640.03",24.59M,-0.74%
2021年5月3日,"1,654.45","1,642.98","1,654.90","1,642.98",24.74M,0.85%
2021年5月2日,"1,640.50","1,636.86","1,641.44","1,633.93",6.62M,-0.08%
2021年4月29日,"1,641.76","1,642.64","1,644.31","1,635.70",44.56M,0.60%
2021年4月28日,"1,632.01","1,634.01","1,634.88","1,624.84",19.81M,0.05%
2021年4月27日,"1,631.15","1,638.06","1,643.61","1,631.15",26.21M,-0.14%
2021年4月26日,"1,633.38","1,628.59","1,634.45","1,616.69",26.03M,0.13%
2021年4月25日,"1,631.25","1,636.09","1,636.72","1,629.81",7.81M,-0.11%
2021年4月22日,"1,633.03","1,635.74","1,637.86","1,630.37",28.34M,0.13%
2021年4月21日,"1,630.91","1,627.37","1,632.18","1,623.34",27.33M,-0.22%
2021年4月20日,"1,634.45","1,639.48","1,644.42","1,630.64",28.07M,-0.47%
2021年4月19日,"1,642.12","1,642.63","1,650.36","1,639.69",30.99M,-0.32%
2021年4月18日,"1,647.37","1,647.56","1,650.39","1,647.15",13.40M,0.94%
2021年4月13日,"1,631.97","1,633.75","1,638.70","1,628.10",30.51M,-0.05%
2021年4月12日,"1,632.86","1,641.86","1,641.86","1,629.28",25.06M,-0.80%
2021年4月11日,"1,645.98","1,641.42","1,647.17","1,640.38",8.43M,0.65%
2021年4月8日,"1,635.38","1,630.46","1,637.82","1,630.46",25.23M,0.18%
2021年4月7日,"1,632.52","1,627.56","1,635.04","1,626.74",23.14M,0.13%
2021年4月6日,"1,630.45","1,633.97","1,635.69","1,626.73",20.24M,-0.06%
2021年4月5日,"1,631.37","1,629.26","1,640.20","1,628.58",54.71M,0.07%
2021年4月4日,"1,630.16","1,623.29","1,630.98","1,622.37",11.23M,1.24%
2021年4月1日,"1,610.22","1,604.41","1,613.61","1,604.09",13.90M,0.35%
2021年3月31日,"1,604.62","1,601.91","1,606.53","1,598.10",14.46M,0.29%
2021年3月30日,"1,600.03","1,598.36","1,604.17","1,595.57",15.33M,-0.25%
2021年3月29日,"1,604.07","1,594.10","1,605.23","1,591.62",16.85M,1.65%
2021年3月25日,"1,578.07","1,584.51","1,594.68","1,569.11",54.45M,-1.56%
2021年3月24日,"1,603.05","1,591.55","1,604.40","1,590.15",24.76M,-0.23%
2021年3月22日,"1,606.70","1,582.50","1,606.70","1,582.50",23.98M,1.29%
2021年3月21日,"1,586.21","1,581.82","1,588.57","1,580.12",7.96M,-0.07%
2021年3月18日,"1,587.28","1,589.29","1,592.39","1,579.76",48.62M,0.14%
2021年3月17日,"1,585.09","1,598.47","1,599.44","1,581.74",23.88M,-1.20%
2021年3月16日,"1,604.29","1,605.55","1,608.96","1,602.79",24.28M,0.39%
2021年3月15日,"1,598.09","1,599.16","1,603.74","1,593.86",38.19M,-0.08%
2021年3月14日,"1,599.31","1,603.68","1,606.37","1,596.52",7.52M,0.16%
2021年3月11日,"1,596.81","1,590.85","1,596.81","1,587.18",31.58M,1.30%
2021年3月10日,"1,576.25","1,572.24","1,585.18","1,568.70",21.84M,0.15%
2021年3月9日,"1,573.89","1,552.72","1,574.43","1,552.72",19.82M,1.38%
2021年3月8日,"1,552.42","1,551.64","1,554.40","1,535.98",29.78M,-0.64%
2021年3月7日,"1,562.46","1,554.70","1,562.72","1,552.22",15.17M,1.53%
2021年3月4日,"1,538.94","1,541.33","1,552.01","1,534.03",56.75M,-0.75%
2021年3月3日,"1,550.60","1,569.46","1,572.41","1,548.09",21.57M,-1.11%
2021年3月2日,"1,568.04","1,560.17","1,573.05","1,557.40",25.88M,0.33%
2021年3月1日,"1,562.85","1,559.46","1,563.43","1,552.42",23.93M,1.19%
2021年2月28日,"1,544.49","1,525.18","1,547.99","1,525.07",11.29M,-0.33%
2021年2月25日,"1,549.63","1,560.63","1,566.70","1,548.08",51.75M,-0.54%
2021年2月24日,"1,557.97","1,557.75","1,569.59","1,546.40",41.70M,0.30%
2021年2月23日,"1,553.38","1,584.66","1,587.56","1,544.53",28.96M,-2.05%
2021年2月22日,"1,585.85","1,593.77","1,594.32","1,581.36",20.52M,-1.21%
2021年2月21日,"1,605.28","1,591.03","1,605.71","1,590.99",11.13M,1.39%
2021年2月18日,"1,583.25","1,594.56","1,607.53","1,583.25",23.45M,-1.25%
2021年2月17日,"1,603.28","1,618.62","1,618.62","1,599.97",26.66M,-0.96%
2021年2月16日,"1,618.74","1,623.96","1,626.64","1,613.99",24.83M,-0.08%
2021年2月15日,"1,620.03","1,609.60","1,620.03","1,603.72",30.81M,1.00%
2021年2月14日,"1,604.00","1,611.81","1,613.13","1,604.00",7.94M,-0.12%
2021年2月11日,"1,605.92","1,618.66","1,621.89","1,605.33",22.87M,-0.80%
2021年2月10日,"1,618.94","1,628.62","1,632.53","1,618.94",27.90M,-0.14%
